GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US18035,18035,United States - Indiana - Delaware County,Delaware County,41208,1503
0100000US,,United States,0500000US18037,18037,United States - Indiana - Dubois County,Dubois County,57307,3230
0100000US,,United States,0500000US18039,18039,United States - Indiana - Elkhart County,Elkhart County,52449,1232
0100000US,,United States,0500000US18041,18041,United States - Indiana - Fayette County,Fayette County,41476,2097
0100000US,,United States,0500000US18043,18043,United States - Indiana - Floyd County,Floyd County,59451,1921
0100000US,,United States,0500000US18045,18045,United States - Indiana - Fountain County,Fountain County,46669,2741
0100000US,,United States,0500000US18047,18047,United States - Indiana - Franklin County,Franklin County,55588,2557
0100000US,,United States,0500000US18049,18049,United States - Indiana - Fulton County,Fulton County,47108,3650
0100000US,,United States,0500000US18051,18051,United States - Indiana - Gibson County,Gibson County,51149,1981
0100000US,,United States,0500000US18053,18053,United States - Indiana - Grant County,Grant County,42046,1728
0100000US,,United States,0500000US18055,18055,United States - Indiana - Greene County,Greene County,49648,1966
0100000US,,United States,0500000US18057,18057,United States - Indiana - Hamilton County,Hamilton County,90582,1988
0100000US,,United States,0500000US18059,18059,United States - Indiana - Hancock County,Hancock County,70973,1682
0100000US,,United States,0500000US18061,18061,United States - Indiana - Harrison County,Harrison County,53897,2441
0100000US,,United States,0500000US18063,18063,United States - Indiana - Hendricks County,Hendricks County,74245,1577
0100000US,,United States,0500000US18065,18065,United States - Indiana - Henry County,Henry County,46131,1368
0100000US,,United States,0500000US18067,18067,United States - Indiana - Howard County,Howard County,47958,1663
0100000US,,United States,0500000US18069,18069,United States - Indiana - Huntington County,Huntington County,50063,2039
0100000US,,United States,0500000US18071,18071,United States - Indiana - Jackson County,Jackson County,49080,3445
0100000US,,United States,0500000US18073,18073,United States - Indiana - Jasper County,Jasper County,56574,2035
0100000US,,United States,0500000US18075,18075,United States - Indiana - Jay County,Jay County,42878,2330
0100000US,,United States,0500000US18077,18077,United States - Indiana - Jefferson County,Jefferson County,50722,2808
0100000US,,United States,0500000US18079,18079,United States - Indiana - Jennings County,Jennings County,48362,3477
0100000US,,United States,0500000US18081,18081,United States - Indiana - Johnson County,Johnson County,65272,2113
0100000US,,United States,0500000US18083,18083,United States - Indiana - Knox County,Knox County,44837,1750
0100000US,,United States,0500000US18085,18085,United States - Indiana - Kosciusko County,Kosciusko County,57190,1972
0100000US,,United States,0500000US18087,18087,United States - Indiana - LaGrange County,LaGrange County,58336,2617
0100000US,,United States,0500000US18089,18089,United States - Indiana - Lake County,Lake County,52559,814
0100000US,,United States,0500000US18091,18091,United States - Indiana - LaPorte County,LaPorte County,49921,1962
0100000US,,United States,0500000US18093,18093,United States - Indiana - Lawrence County,Lawrence County,49985,2106
0100000US,,United States,0500000US18095,18095,United States - Indiana - Madison County,Madison County,45432,1143
0100000US,,United States,0500000US18097,18097,United States - Indiana - Marion County,Marion County,44869,575
0100000US,,United States,0500000US18099,18099,United States - Indiana - Marshall County,Marshall County,51869,2198
0100000US,,United States,0500000US18101,18101,United States - Indiana - Martin County,Martin County,49372,2903
0100000US,,United States,0500000US18103,18103,United States - Indiana - Miami County,Miami County,46666,2064
0100000US,,United States,0500000US18105,18105,United States - Indiana - Monroe County,Monroe County,45689,1794
0100000US,,United States,0500000US18107,18107,United States - Indiana - Montgomery County,Montgomery County,53075,1710
0100000US,,United States,0500000US18109,18109,United States - Indiana - Morgan County,Morgan County,60317,1658
0100000US,,United States,0500000US18111,18111,United States - Indiana - Newton County,Newton County,52193,2907
0100000US,,United States,0500000US18113,18113,United States - Indiana - Noble County,Noble County,52393,2082
0100000US,,United States,0500000US18115,18115,United States - Indiana - Ohio County,Ohio County,58359,3753
0100000US,,United States,0500000US18117,18117,United States - Indiana - Orange County,Orange County,42803,5080
0100000US,,United States,0500000US18119,18119,United States - Indiana - Owen County,Owen County,48315,3186
0100000US,,United States,0500000US18121,18121,United States - Indiana - Parke County,Parke County,44643,4328
0100000US,,United States,0500000US18123,18123,United States - Indiana - Perry County,Perry County,49689,3628
0100000US,,United States,0500000US18125,18125,United States - Indiana - Pike County,Pike County,50196,3188
0100000US,,United States,0500000US18127,18127,United States - Indiana - Porter County,Porter County,65979,1797
0100000US,,United States,0500000US18129,18129,United States - Indiana - Posey County,Posey County,60992,2225
0100000US,,United States,0500000US18131,18131,United States - Indiana - Pulaski County,Pulaski County,47633,4015
0100000US,,United States,0500000US18133,18133,United States - Indiana - Putnam County,Putnam County,55295,2952
0100000US,,United States,0500000US18135,18135,United States - Indiana - Randolph County,Randolph County,44985,2176
0100000US,,United States,0500000US18137,18137,United States - Indiana - Ripley County,Ripley County,53698,1431
0100000US,,United States,0500000US18139,18139,United States - Indiana - Rush County,Rush County,47955,3688
0100000US,,United States,0500000US18141,18141,United States - Indiana - St. Joseph County,St. Joseph County,48121,1178
0100000US,,United States,0500000US18143,18143,United States - Indiana - Scott County,Scott County,49243,3702
0100000US,,United States,0500000US18145,18145,United States - Indiana - Shelby County,Shelby County,57216,2445
0100000US,,United States,0500000US18147,18147,United States - Indiana - Spencer County,Spencer County,55280,2922
0100000US,,United States,0500000US18149,18149,United States - Indiana - Starke County,Starke County,45526,2743
0100000US,,United States,0500000US18151,18151,United States - Indiana - Steuben County,Steuben County,52749,2174
0100000US,,United States,0500000US18153,18153,United States - Indiana - Sullivan County,Sullivan County,45031,3877
0100000US,,United States,0500000US18155,18155,United States - Indiana - Switzerland County,Switzerland County,43468,5649
0100000US,,United States,0500000US18157,18157,United States - Indiana - Tippecanoe County,Tippecanoe County,50486,996
0100000US,,United States,0500000US18159,18159,United States - Indiana - Tipton County,Tipton County,53931,2184
0100000US,,United States,0500000US18161,18161,United States - Indiana - Union County,Union County,45531,3293
0100000US,,United States,0500000US18163,18163,United States - Indiana - Vanderburgh County,Vanderburgh County,44815,1408
0100000US,,United States,0500000US18165,18165,United States - Indiana - Vermillion County,Vermillion County,45440,2242
0100000US,,United States,0500000US18167,18167,United States - Indiana - Vigo County,Vigo County,42030,1275
0100000US,,United States,0500000US18169,18169,United States - Indiana - Wabash County,Wabash County,49052,1738
0100000US,,United States,0500000US18171,18171,United States - Indiana - Warren County,Warren County,58950,2984
0100000US,,United States,0500000US18173,18173,United States - Indiana - Warrick County,Warrick County,66080,2162
0100000US,,United States,0500000US18175,18175,United States - Indiana - Washington County,Washington County,46861,2738
0100000US,,United States,0500000US18177,18177,United States - Indiana - Wayne County,Wayne County,41813,1479
0100000US,,United States,0500000US18179,18179,United States - Indiana - Wells County,Wells County,53038,2386
0100000US,,United States,0500000US18181,18181,United States - Indiana - White County,White County,51404,3174
0100000US,,United States,0500000US18183,18183,United States - Indiana - Whitley County,Whitley County,57041,2694
0100000US,,United States,0400000US19,19,United States - Iowa,Iowa,56570,303
0100000US,,United States,0500000US19001,19001,United States - Iowa - Adair County,Adair County,49477,2633
0100000US,,United States,0500000US19003,19003,United States - Iowa - Adams County,Adams County,49745,3996
0100000US,,United States,0500000US19005,19005,United States - Iowa - Allamakee County,Allamakee County,47895,3365
0100000US,,United States,0500000US19007,19007,United States - Iowa - Appanoose County,Appanoose County,40377,2415
0100000US,,United States,0500000US19009,19009,United States - Iowa - Audubon County,Audubon County,48750,2762
0100000US,,United States,0500000US19011,19011,United States - Iowa - Benton County,Benton County,64061,3365
0100000US,,United States,0500000US19013,19013,United States - Iowa - Black Hawk County,Black Hawk County,50916,994
0100000US,,United States,0500000US19015,19015,United States - Iowa - Boone County,Boone County,57906,3321
0100000US,,United States,0500000US19017,19017,United States - Iowa - Bremer County,Bremer County,65440,2649
0100000US,,United States,0500000US19019,19019,United States - Iowa - Buchanan County,Buchanan County,59348,3103
0100000US,,United States,0500000US19021,19021,United States - Iowa - Buena Vista County,Buena Vista County,52784,1870
0100000US,,United States,0500000US19023,19023,United States - Iowa - Butler County,Butler County,53937,1971
0100000US,,United States,0500000US19025,19025,United States - Iowa - Calhoun County,Calhoun County,46302,3680
0100000US,,United States,0500000US19027,19027,United States - Iowa - Carroll County,Carroll County,54563,2886
0100000US,,United States,0500000US19029,19029,United States - Iowa - Cass County,Cass County,45637,3680
0100000US,,United States,0500000US19031,19031,United States - Iowa - Cedar County,Cedar County,62555,1614
0100000US,,United States,0500000US19033,19033,United States - Iowa - Cerro Gordo County,Cerro Gordo County,50569,2060
0100000US,,United States,0500000US19035,19035,United States - Iowa - Cherokee County,Cherokee County,53998,3616
